,time,FR,ES,PT,GB,IT
203,1980-01-09 11:00:00,0.079067,0.20979899999999999,0.058168,0.409069,0.05314
204,1980-01-09 12:00:00,0.088791,0.223757,0.096023,0.397891,0.053145000000000005
205,1980-01-09 13:00:00,0.092159,0.24511799999999997,0.153867,0.37515,0.049460000000000004
206,1980-01-09 14:00:00,0.095204,0.25933,0.211954,0.349654,0.046256
207,1980-01-09 15:00:00,0.12351,0.27350599999999997,0.25754499999999997,0.32862600000000003,0.04552
208,1980-01-09 16:00:00,0.164877,0.29262,0.313205,0.308442,0.049513999999999996
209,1980-01-09 17:00:00,0.19287,0.308994,0.388807,0.28826399999999996,0.05304400000000001
210,1980-01-09 18:00:00,0.209425,0.316083,0.429292,0.26121300000000003,0.060579999999999995
211,1980-01-09 19:00:00,0.21486,0.31233299999999997,0.43645100000000003,0.242482,0.072587
212,1980-01-09 20:00:00,0.212977,0.32358000000000003,0.441259,0.22938000000000003,0.084521
213,1980-01-09 21:00:00,0.194795,0.337273,0.426313,0.216973,0.09159500000000001
214,1980-01-09 22:00:00,0.172833,0.352057,0.412734,0.2015,0.095902
215,1980-01-09 23:00:00,0.159997,0.36907,0.397318,0.183411,0.101891
216,1980-01-10 00:00:00,0.154718,0.38694,0.39505999999999997,0.16646,0.105108
217,1980-01-10 01:00:00,0.159624,0.40099,0.39368800000000004,0.150844,0.10275999999999999
218,1980-01-10 02:00:00,0.162801,0.41871,0.398622,0.136122,0.096735
219,1980-01-10 03:00:00,0.168517,0.433654,0.42291000000000006,0.12598099999999998,0.089278
220,1980-01-10 04:00:00,0.174585,0.437911,0.422966,0.119897,0.084508
221,1980-01-10 05:00:00,0.180098,0.44281499999999996,0.42633999999999994,0.11469700000000001,0.088146
222,1980-01-10 06:00:00,0.186199,0.45728,0.419167,0.109579,0.093334
223,1980-01-10 07:00:00,0.191685,0.480835,0.39169699999999996,0.104849,0.092764
224,1980-01-10 08:00:00,0.19153900000000001,0.48116899999999996,0.3606,0.103031,0.089629
225,1980-01-10 09:00:00,0.189407,0.492943,0.327077,0.097949,0.092537
226,1980-01-10 10:00:00,0.197724,0.535767,0.486799,0.089035,0.093454
227,1980-01-10 11:00:00,0.21766,0.5700569999999999,0.611069,0.08013200000000001,0.088035
228,1980-01-10 12:00:00,0.25800300000000004,0.597355,0.644986,0.071561,0.075797
229,1980-01-10 13:00:00,0.269034,0.602114,0.6524810000000001,0.068583,0.06321399999999999
230,1980-01-10 14:00:00,0.262547,0.576048,0.638012,0.071375,0.058589999999999996
